Occupation,Theme,Cosine_Similarity
Teacher,Audacity,0.21892387451745932
Teacher,Grit,0.21500301968156868
Teacher,Daredevil,0.19698045793351046
Teacher,Resilience,0.17329815506591995
Teacher,Fortitude,0.14572809956261373
Teacher,Tenacity,0.2007297163799552
Teacher,On the front lines,0.198893672939435
Teacher,Facing the unknown,0.1843141005664903
Teacher,A high-stakes game,0.1163929349786533
Teacher,Confronting danger head-on,0.12728868544678135
Teacher,Pushing the limits of safety,0.1020443333538662
Teacher,Where courage is essential,0.16568126712983766
Teacher,In harm's way,0.14505772088524155
Teacher,Against all odds,0.14714605966497626
Teacher,A test of will,0.17842077354849184
Teacher,Embracing the unpredictable,0.16783831997172644
Teacher,Empathy,0.25077871459617274
Teacher,Compassion,0.24681040351351066
Teacher,Nurture,0.29383832719998226
Teacher,Tenderness,0.20695686536808225
Teacher,Support,0.3489395629823369
Teacher,Healing,0.24910786230945167
Teacher,Solace,0.19482530124613176
Teacher,Guidance,0.32665601667534155
Teacher,Mentorship,0.3349379906547125
Teacher,Kindness,0.2724577732965438
Teacher,A shoulder to lean on,0.1989096069242552
Teacher,Providing emotional support,0.22055509234348364
Teacher,The art of listening,0.19600510933578502
Teacher,Caring for the vulnerable,0.16339067652013553
Teacher,Making a difference in people's lives,0.22057811917207112
Teacher,A healing touch,0.22226372705307018
Teacher,Offering comfort and care,0.20524089695162756
Teacher,A source of strength,0.21645723356254767
Teacher,Building trust and rapport,0.15099205119930298
Teacher,Fostering growth and well-being,0.15646337029954333
Teacher,Erudition,0.23732549077665335
Teacher,Sagacity,0.15642421016204602
Teacher,Insight,0.2520841179444789
Teacher,Enlightenment,0.213143775799854
Teacher,Scholarship,0.33822023552648595
Teacher,Genius,0.3119018569587811
Teacher,Discernment,0.196137784814669
Teacher,Foresight,0.16280331583804575
Teacher,Intuition,0.24067501171024253
Teacher,A deep well of knowledge,0.23466566504779965
Teacher,The pursuit of truth,0.17915588990787007
Teacher,Expanding the boundaries of understanding,0.1760121307074748
Teacher,A critical thinker,0.2932680964571838
Teacher,Imparting wisdom to others,0.2811539195251587
Teacher,A thirst for learning,0.2939621092300897
Teacher,Master of abstract thought,0.2588638068902583
Teacher,Solving complex problems,0.1750527744258045
Teacher,A beacon of intellectual curiosity,0.23705469782032387
Teacher,Unraveling the mysteries of the universe,0.17491132641377294
Teacher,Dexterity,0.18972579996406136
Teacher,Finesse,0.16074124713273988
Teacher,Artisan,0.3270247623929295
Teacher,Virtuoso,0.26384833438969857
Teacher,Mastery,0.33646578722881476
Teacher,Precision,0.2760950906720385
Teacher,Technique,0.3189164248790395
Teacher,Innovation,0.2322221147132587
Teacher,Elegance,0.2028928163381333
Teacher,Ingenuity,0.19920102180350874
Teacher,A master of their craft,0.2851944506950188
Teacher,Honing skills over a lifetime,0.1953842911585771
Teacher,The beauty of handcrafted work,0.13965760124809345
Teacher,Pushing the boundaries of artistry,0.1616927876914055
Teacher,Technical excellence combined with creativity,0.17654041112797458
Teacher,A legacy of craftsmanship,0.11207474810051782
Teacher,Creating works of enduring value,0.1950707376077604
Teacher,A passion for perfection,0.1832984405775523
Teacher,The magic of transforming raw materials,0.17233569426852394
Teacher,Expressing oneself through skilled labor,0.246027070703311
Teacher,Liberty,0.21442490721396712
Teacher,Autonomy,0.18468478177187922
Teacher,Self-reliance,0.16014045509943672
Teacher,Individuality,0.20217196783242086
Teacher,Entrepreneurship,0.24911513714623063
Teacher,Self-determination,0.12364934454060697
Teacher,Nonconformity,0.15288128069876555
Teacher,Maverick,0.19730023804074046
Teacher,Unbound,0.2254923953126214
Teacher,Charting one's own course,0.17136412770402532
Teacher,Answering to no one,0.1729668281409272
Teacher,The freedom to create,0.19083189740812656
Teacher,Breaking free from convention,0.14059593684086485
Teacher,Living life on one's own terms,0.13994443182835758
Teacher,A spirit of independence,0.13381870025585538
Teacher,Embracing the unconventional,0.1724000082278271
Teacher,Forging a unique path,0.12078584339689633
Teacher,Unconstrained by rules or expectations,0.1541562933863591
Teacher,A pioneer of new frontiers,0.19364798812581374
Teacher,Synergy,0.19799510842536666
Teacher,Solidarity,0.1809427669790833
Teacher,Unity,0.25814832471275173
Teacher,Belonging,0.24104713380862383
Teacher,Fellowship,0.28041683436702275
Teacher,Cooperation,0.2251425276109859
Teacher,Harmony,0.2398716754354679
Teacher,Altruism,0.15706958359068995
Teacher,Togetherness,0.22207909757619482
Teacher,Stronger together,0.19682902605905436
Teacher,A sense of shared purpose,0.15629892841071955
Teacher,Building bridges between people,0.20666594646497097
Teacher,Working towards a common goal,0.17752638386172725
Teacher,The power of collective action,0.09261687838853169
Teacher,A network of support,0.21267386145927972
Teacher,Fostering a sense of community,0.18121505839583263
Teacher,Collaboration breeds innovation,0.16263579797175498
Teacher,United by a common cause,0.15909298890301302
Teacher,Celebrating diversity and inclusion,0.1721543308333377
Teacher,Prestige,0.23833688188294022
Teacher,Legacy,0.1777972802627313
Teacher,Icon,0.258933552166616
Teacher,Esteem,0.23020072401626615
Teacher,Tradition,0.2951413357593707
Teacher,Reputation,0.18281810814387703
Teacher,Eminence,0.19419949210899276
Teacher,A respected pillar of society,0.22691621166198517
Teacher,A cultural icon,0.18423149120157767
Teacher,An enduring legacy,0.13134089841540028
Teacher,The face of tradition,0.18472339663832402
Teacher,A beacon of influence,0.20831020449847493
Teacher,Creativity,0.28774540328156545
Teacher,Pioneer,0.2839515219977364
Teacher,Disruption,0.17558663000719113
Teacher,Visionary,0.27927933385026615
Teacher,Breakthrough,0.20652269232677703
Teacher,Catalyst,0.23970329650212874
Teacher,Transformation,0.35858877883011525
Teacher,A trailblazer in new ideas,0.21765487349774393
Teacher,Champion of creative solutions,0.23021980437599893
Teacher,The spark behind transformation,0.17375630850459306
Teacher,A disruptor of the status quo,0.19561828691109898
Teacher,Inventing the future,0.1767265060853464
Teacher,Expertise,0.2878478489096431
Teacher,Diligence,0.21001721073296345
Teacher,Efficiency,0.24569116829685178
Teacher,Rigor,0.19923701653425765
Teacher,Competence,0.26244180514250065
Teacher,Craftsmanship,0.21388715026140853
Teacher,Embodies technical excellence,0.24780034149057278
Teacher,Driven by precision and care,0.17667989459225972
Teacher,An exemplar of professional rigor,0.2125147529889161
Teacher,Reliability personified,0.17371034645957445
Teacher,Integrity,0.19458658084519978
Teacher,Service,0.3601297454183594
Teacher,Community,0.3017122882515267
Teacher,Responsibility,0.28374562526587355
Teacher,Fairness,0.2016187483627957
Teacher,Stewardship,0.21814146528932074
Teacher,A champion for the community,0.20452191651644402
Teacher,Guided by a strong ethical compass,0.191451940406052
Teacher,A voice for the marginalized,0.2190018518383222
Teacher,Embodies social responsibility,0.2156938579650543
Teacher,Driven by compassion,0.2489567757533316
Teacher,Adaptability,0.20291615276980643
Teacher,Flexibility,0.22095860038657822
Teacher,Endurance,0.16642849600229453
Teacher,Thriving amid change,0.18809851801591676
Teacher,Resilient under pressure,0.15735918394874568
Teacher,Methodical,0.22272285567659458
Teacher,Systematic,0.21783629513119704
Teacher,Streamlined for success,0.1554434907381402
Teacher,Engineered for performance,0.16021942912489912
Therapist,Hegemony,0.14392808534032767
Therapist,Dominance,0.16687233806960775
Therapist,Influence,0.16863949515687282
Therapist,Control,0.2357689722209408
Therapist,Elite,0.19161530819219408
Therapist,Authority,0.19511337221705913
Therapist,Sovereignty,0.12437782574289778
Therapist,Command,0.16291426760804795
Therapist,Impact,0.14193837644942703
Therapist,Gravitas,0.1714973287558874
Therapist,At the top of the hierarchy,0.189604459396378
Therapist,Shaping public opinion,0.11582705197738333
Therapist,Pulling the strings,0.17846451047860196
Therapist,A seat at the table,0.1875111561738532
Therapist,Setting the agenda,0.1672582930781642
Therapist,Wielding considerable power,0.14368934614406403
Therapist,A force to be reckoned with,0.14948090383691143
Therapist,In a position of authority,0.2535294844222612
Therapist,Having the final say,0.14375383763244223
Therapist,Commanding respect and attention,0.15511266316391617
Therapist,Peril,0.12122989801842086
Therapist,Hazard,0.17374622583501478
Therapist,Bravery,0.1484736623586947
Therapist,Valor,0.12926495171131985
Therapist,Audacity,0.16460237922098586
Therapist,Grit,0.17794130235804706
Therapist,Daredevil,0.17267443913269928
Therapist,Resilience,0.2221008540732641
Therapist,Fortitude,0.12468696724271341
Therapist,Tenacity,0.15856193140859534
Therapist,On the front lines,0.19643434950975855
Therapist,Facing the unknown,0.20106730865438263
Therapist,A high-stakes game,0.09976006732488656
Therapist,Confronting danger head-on,0.152042485830496
Therapist,Pushing the limits of safety,0.09578604363118476
Therapist,Where courage is essential,0.14625862594472694
Therapist,In harm's way,0.1529327887264661
Therapist,Against all odds,0.0971861268224201
Therapist,A test of will,0.15690749590496972
Therapist,Embracing the unpredictable,0.15002127239226332
Therapist,Empathy,0.27459040663501705
Therapist,Compassion,0.24001136740293078
Therapist,Nurture,0.29635855777591763
Therapist,Tenderness,0.21541094730605873
Therapist,Support,0.2520264549204629
Therapist,Healing,0.3724087450174679
Therapist,Solace,0.27338834404229634
Therapist,Guidance,0.3076889921573166
Therapist,Mentorship,0.2967713512188822
Therapist,Kindness,0.23877194259193465
Therapist,A shoulder to lean on,0.2786676698053442
Therapist,Providing emotional support,0.37004359812667337
Therapist,The art of listening,0.208987632069033
Therapist,Caring for the vulnerable,0.20193752001906448
Therapist,Making a difference in people's lives,0.21377785280669062
Therapist,A healing touch,0.34711505903722134
Therapist,Offering comfort and care,0.30863128098356324
Therapist,A source of strength,0.2374256173248884
Therapist,Building trust and rapport,0.26099096744147743
Therapist,Fostering growth and well-being,0.2334490248588125
Therapist,Erudition,0.04841898723368037
Therapist,Sagacity,0.11305063950724319
Therapist,Insight,0.2689627488947086
Therapist,Enlightenment,0.17507315453123934
Therapist,Scholarship,0.19446122921790138
Therapist,Genius,0.24622441424316707
Therapist,Discernment,0.18825412134373648
Therapist,Foresight,0.1768050068705728
Therapist,Intuition,0.24406308396813708
Therapist,A deep well of knowledge,0.15595465795060828
Therapist,The pursuit of truth,0.1350337939309166
Therapist,Expanding the boundaries of understanding,0.14179017685751313
Therapist,A critical thinker,0.3227913203882778
Therapist,Imparting wisdom to others,0.19369796340965173
Therapist,A thirst for learning,0.15609711646264476
Therapist,Master of abstract thought,0.27879535297464914
Therapist,Solving complex problems,0.20064450858665248
Therapist,A beacon of intellectual curiosity,0.1289516021566722
Therapist,Unraveling the mysteries of the universe,0.12930847491082464
Therapist,Dexterity,0.18174795198047985
Therapist,Finesse,0.14618969657187805
Therapist,Artisan,0.3321921704211165
Therapist,Virtuoso,0.2552886368150528
Therapist,Mastery,0.23024660492315022
Therapist,Precision,0.1351867762262165
Therapist,Technique,0.2887488971212486
Therapist,Innovation,0.1361144408574011
Therapist,Elegance,0.13865165407224697
Therapist,Ingenuity,0.11021570931218268
Therapist,A master of their craft,0.251004977827113
Therapist,Honing skills over a lifetime,0.1609074605043257
Therapist,The beauty of handcrafted work,0.09099586744334047
Therapist,Pushing the boundaries of artistry,0.16036905443069893
Therapist,Technical excellence combined with creativity,0.1277638845470351
Therapist,A legacy of craftsmanship,0.06076314477320277
Therapist,Creating works of enduring value,0.11046922495926899
Therapist,A passion for perfection,0.14726174809427273
Therapist,The magic of transforming raw materials,0.08833840388683875
Therapist,Expressing oneself through skilled labor,0.2423987737167063
Therapist,Liberty,0.16279937741901815
Therapist,Autonomy,0.2118510002495204
Therapist,Self-reliance,0.1679895406724482
Therapist,Individuality,0.1966074366993797
Therapist,Entrepreneurship,0.17079165269701627
Therapist,Self-determination,0.19920217620543465
Therapist,Nonconformity,0.1348548395476066
Therapist,Maverick,0.18851504388699833
Therapist,Unbound,0.183209420126048
Therapist,Charting one's own course,0.16924430272022692
Therapist,Answering to no one,0.15904932928299978
Therapist,The freedom to create,0.14489488340352585
Therapist,Breaking free from convention,0.13823740471501672
Therapist,Living life on one's own terms,0.1880282076212593
Therapist,A spirit of independence,0.09783740399207784
Therapist,Embracing the unconventional,0.18515313368363612
Therapist,Forging a unique path,0.1294760258263391
Therapist,Unconstrained by rules or expectations,0.1522047750385501
